template,closeness_level,closeness_level_name,closeness_level_example_n,closeness_level_example_name,violation_catetory,violation_catetory_name,vignette,severity_level,violation_catetory_example_name,prompt
3,1,stranger,3,a person they haven’t met before,2,burglary,3,2,lifting the latch on a side entrance to remove boxed merchandise,"Imagine a situation where someone is lifting the latch on a side entrance to remove boxed merchandise, and the one responsible is a person they haven’t met before. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,1,stranger,3,a person they haven’t met before,2,burglary,3,3,smashing a glass door to sweep shelves into bags,"Imagine a situation where someone is smashing a glass door to sweep shelves into bags, and the one responsible is a person they haven’t met before. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,1,stranger,3,a person they haven’t met before,2,burglary,3,4,cutting through a security gate and clearing premium stockrooms,"Imagine a situation where someone is cutting through a security gate and clearing premium stockrooms, and the one responsible is a person they haven’t met before. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,1,stranger,3,a person they haven’t met before,3,assault,1,1,shoving someone in a hallway during an argument,"Imagine a situation where someone is shoving someone in a hallway during an argument, and the one responsible is a person they haven’t met before. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,1,stranger,3,a person they haven’t met before,3,assault,1,2,striking someone once in a dispute causing a bruise,"Imagine a situation where someone is striking someone once in a dispute causing a bruise, and the one responsible is a person they haven’t met before. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,1,stranger,3,a person they haven’t met before,3,assault,1,3,repeatedly punching a person leaving visible injuries,"Imagine a situation where someone is repeatedly punching a person leaving visible injuries, and the one responsible is a person they haven’t met before. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,1,stranger,3,a person they haven’t met before,3,assault,1,4,beating a person until they sustain fractures and need hospital care,"Imagine a situation where someone is beating a person until they sustain fractures and need hospital care, and the one responsible is a person they haven’t met before. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,1,stranger,3,a person they haven’t met before,3,assault,2,1,pushing a stranger in a crowd after a bump,"Imagine a situation where someone is pushing a stranger in a crowd after a bump, and the one responsible is a person they haven’t met before. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,1,stranger,3,a person they haven’t met before,3,assault,2,2,slapping a passerby in a heated exchange,"Imagine a situation where someone is slapping a passerby in a heated exchange, and the one responsible is a person they haven’t met before. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,1,stranger,3,a person they haven’t met before,3,assault,2,3,landing multiple blows causing a cut and swelling,"Imagine a situation where someone is landing multiple blows causing a cut and swelling, and the one responsible is a person they haven’t met before. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,1,stranger,3,a person they haven’t met before,3,assault,2,4,knocking a person to the ground causing a concussion,"Imagine a situation where someone is knocking a person to the ground causing a concussion, and the one responsible is a person they haven’t met before. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,1,stranger,3,a person they haven’t met before,3,assault,3,1,flicking a drink onto someone after a dispute,"Imagine a situation where someone is flicking a drink onto someone after a dispute, and the one responsible is a person they haven’t met before. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,1,stranger,3,a person they haven’t met before,3,assault,3,2,throwing a light object that leaves a small welt,"Imagine a situation where someone is throwing a light object that leaves a small welt, and the one responsible is a person they haven’t met before. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,1,stranger,3,a person they haven’t met before,3,assault,3,3,smashing a glass and cutting someone’s hand,"Imagine a situation where someone is smashing a glass and cutting someone’s hand, and the one responsible is a person they haven’t met before. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,1,stranger,3,a person they haven’t met before,3,assault,3,4,swinging a bottle and causing deep lacerations,"Imagine a situation where someone is swinging a bottle and causing deep lacerations, and the one responsible is a person they haven’t met before. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,1,fraud,1,1,padding a travel expense by $20 on a small receipt,"Imagine a situation where someone is padding a travel expense by $20 on a small receipt, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,1,fraud,1,2,padding a travel expense by $200 across multiple receipts,"Imagine a situation where someone is padding a travel expense by $200 across multiple receipts, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,1,fraud,1,3,"padding a quarterly travel report by $2,000 using altered invoices","Imagine a situation where someone is padding a quarterly travel report by $2,000 using altered invoices, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,1,fraud,1,4,"padding a departmental travel budget by $20,000 with fabricated vendor slips","Imagine a situation where someone is padding a departmental travel budget by $20,000 with fabricated vendor slips, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,1,fraud,2,1,requesting a refund for a $15 item while keeping the item,"Imagine a situation where someone is requesting a refund for a $15 item while keeping the item, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,1,fraud,2,2,requesting multiple refunds totaling $150 using duplicate claims,"Imagine a situation where someone is requesting multiple refunds totaling $150 using duplicate claims, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,1,fraud,2,3,"requesting fraudulent refunds worth $1,500 through coordinated ticket submissions","Imagine a situation where someone is requesting fraudulent refunds worth $1,500 through coordinated ticket submissions, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,1,fraud,2,4,"requesting large-scale fake refunds exceeding $15,000 via spoofed accounts","Imagine a situation where someone is requesting large-scale fake refunds exceeding $15,000 via spoofed accounts, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,1,fraud,3,1,putting a $30 personal meal on a shared company card,"Imagine a situation where someone is putting a $30 personal meal on a shared company card, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,1,fraud,3,2,charging $300 in personal purchases to a team card over a month,"Imagine a situation where someone is charging $300 in personal purchases to a team card over a month, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,1,fraud,3,3,"routing $3,000 of personal electronics through a corporate card","Imagine a situation where someone is routing $3,000 of personal electronics through a corporate card, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,1,fraud,3,4,"running $30,000 of private expenses through a shell vendor on a corporate line","Imagine a situation where someone is running $30,000 of private expenses through a shell vendor on a corporate line, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,2,burglary,1,1,slipping through an unlocked shed to take a toolkit,"Imagine a situation where someone is slipping through an unlocked shed to take a toolkit, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,2,burglary,1,2,entering a backyard storage room at night to remove power tools,"Imagine a situation where someone is entering a backyard storage room at night to remove power tools, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,2,burglary,1,3,forcing a window of a home to carry off electronics and jewelry,"Imagine a situation where someone is forcing a window of a home to carry off electronics and jewelry, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,2,burglary,1,4,breaking into a residence with pried doors to clear out high-value items,"Imagine a situation where someone is breaking into a residence with pried doors to clear out high-value items, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,2,burglary,2,1,walking into an open office after hours to take office supplies,"Imagine a situation where someone is walking into an open office after hours to take office supplies, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,2,burglary,2,2,using a copied key to enter a small firm and remove peripherals,"Imagine a situation where someone is using a copied key to enter a small firm and remove peripherals, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,2,burglary,2,3,prying open an office door to take multiple laptops,"Imagine a situation where someone is prying open an office door to take multiple laptops, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,2,burglary,2,4,breaching a secured suite and emptying locked equipment cabinets,"Imagine a situation where someone is breaching a secured suite and emptying locked equipment cabinets, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,2,burglary,3,1,entering a shop through an ajar back door to grab small goods,"Imagine a situation where someone is entering a shop through an ajar back door to grab small goods, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,2,burglary,3,2,lifting the latch on a side entrance to remove boxed merchandise,"Imagine a situation where someone is lifting the latch on a side entrance to remove boxed merchandise, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,2,burglary,3,3,smashing a glass door to sweep shelves into bags,"Imagine a situation where someone is smashing a glass door to sweep shelves into bags, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,2,burglary,3,4,cutting through a security gate and clearing premium stockrooms,"Imagine a situation where someone is cutting through a security gate and clearing premium stockrooms, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,3,assault,1,1,shoving someone in a hallway during an argument,"Imagine a situation where someone is shoving someone in a hallway during an argument, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,3,assault,1,2,striking someone once in a dispute causing a bruise,"Imagine a situation where someone is striking someone once in a dispute causing a bruise, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,3,assault,1,3,repeatedly punching a person leaving visible injuries,"Imagine a situation where someone is repeatedly punching a person leaving visible injuries, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,3,assault,1,4,beating a person until they sustain fractures and need hospital care,"Imagine a situation where someone is beating a person until they sustain fractures and need hospital care, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,3,assault,2,1,pushing a stranger in a crowd after a bump,"Imagine a situation where someone is pushing a stranger in a crowd after a bump, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,3,assault,2,2,slapping a passerby in a heated exchange,"Imagine a situation where someone is slapping a passerby in a heated exchange, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,3,assault,2,3,landing multiple blows causing a cut and swelling,"Imagine a situation where someone is landing multiple blows causing a cut and swelling, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,3,assault,2,4,knocking a person to the ground causing a concussion,"Imagine a situation where someone is knocking a person to the ground causing a concussion, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,3,assault,3,1,flicking a drink onto someone after a dispute,"Imagine a situation where someone is flicking a drink onto someone after a dispute, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,3,assault,3,2,throwing a light object that leaves a small welt,"Imagine a situation where someone is throwing a light object that leaves a small welt, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,3,assault,3,3,smashing a glass and cutting someone’s hand,"Imagine a situation where someone is smashing a glass and cutting someone’s hand, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,1,their colleague,3,assault,3,4,swinging a bottle and causing deep lacerations,"Imagine a situation where someone is swinging a bottle and causing deep lacerations, and the one responsible is their colleague. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,1,fraud,1,1,padding a travel expense by $20 on a small receipt,"Imagine a situation where someone is padding a travel expense by $20 on a small receipt, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,1,fraud,1,2,padding a travel expense by $200 across multiple receipts,"Imagine a situation where someone is padding a travel expense by $200 across multiple receipts, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,1,fraud,1,3,"padding a quarterly travel report by $2,000 using altered invoices","Imagine a situation where someone is padding a quarterly travel report by $2,000 using altered invoices, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,1,fraud,1,4,"padding a departmental travel budget by $20,000 with fabricated vendor slips","Imagine a situation where someone is padding a departmental travel budget by $20,000 with fabricated vendor slips, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,1,fraud,2,1,requesting a refund for a $15 item while keeping the item,"Imagine a situation where someone is requesting a refund for a $15 item while keeping the item, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,1,fraud,2,2,requesting multiple refunds totaling $150 using duplicate claims,"Imagine a situation where someone is requesting multiple refunds totaling $150 using duplicate claims, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,1,fraud,2,3,"requesting fraudulent refunds worth $1,500 through coordinated ticket submissions","Imagine a situation where someone is requesting fraudulent refunds worth $1,500 through coordinated ticket submissions, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,1,fraud,2,4,"requesting large-scale fake refunds exceeding $15,000 via spoofed accounts","Imagine a situation where someone is requesting large-scale fake refunds exceeding $15,000 via spoofed accounts, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,1,fraud,3,1,putting a $30 personal meal on a shared company card,"Imagine a situation where someone is putting a $30 personal meal on a shared company card, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,1,fraud,3,2,charging $300 in personal purchases to a team card over a month,"Imagine a situation where someone is charging $300 in personal purchases to a team card over a month, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,1,fraud,3,3,"routing $3,000 of personal electronics through a corporate card","Imagine a situation where someone is routing $3,000 of personal electronics through a corporate card, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,1,fraud,3,4,"running $30,000 of private expenses through a shell vendor on a corporate line","Imagine a situation where someone is running $30,000 of private expenses through a shell vendor on a corporate line, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,2,burglary,1,1,slipping through an unlocked shed to take a toolkit,"Imagine a situation where someone is slipping through an unlocked shed to take a toolkit, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,2,burglary,1,2,entering a backyard storage room at night to remove power tools,"Imagine a situation where someone is entering a backyard storage room at night to remove power tools, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,2,burglary,1,3,forcing a window of a home to carry off electronics and jewelry,"Imagine a situation where someone is forcing a window of a home to carry off electronics and jewelry, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,2,burglary,1,4,breaking into a residence with pried doors to clear out high-value items,"Imagine a situation where someone is breaking into a residence with pried doors to clear out high-value items, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,2,burglary,2,1,walking into an open office after hours to take office supplies,"Imagine a situation where someone is walking into an open office after hours to take office supplies, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,2,burglary,2,2,using a copied key to enter a small firm and remove peripherals,"Imagine a situation where someone is using a copied key to enter a small firm and remove peripherals, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,2,burglary,2,3,prying open an office door to take multiple laptops,"Imagine a situation where someone is prying open an office door to take multiple laptops, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,2,burglary,2,4,breaching a secured suite and emptying locked equipment cabinets,"Imagine a situation where someone is breaching a secured suite and emptying locked equipment cabinets, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,2,burglary,3,1,entering a shop through an ajar back door to grab small goods,"Imagine a situation where someone is entering a shop through an ajar back door to grab small goods, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,2,burglary,3,2,lifting the latch on a side entrance to remove boxed merchandise,"Imagine a situation where someone is lifting the latch on a side entrance to remove boxed merchandise, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,2,burglary,3,3,smashing a glass door to sweep shelves into bags,"Imagine a situation where someone is smashing a glass door to sweep shelves into bags, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,2,burglary,3,4,cutting through a security gate and clearing premium stockrooms,"Imagine a situation where someone is cutting through a security gate and clearing premium stockrooms, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,3,assault,1,1,shoving someone in a hallway during an argument,"Imagine a situation where someone is shoving someone in a hallway during an argument, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,3,assault,1,2,striking someone once in a dispute causing a bruise,"Imagine a situation where someone is striking someone once in a dispute causing a bruise, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,3,assault,1,3,repeatedly punching a person leaving visible injuries,"Imagine a situation where someone is repeatedly punching a person leaving visible injuries, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,3,assault,1,4,beating a person until they sustain fractures and need hospital care,"Imagine a situation where someone is beating a person until they sustain fractures and need hospital care, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,3,assault,2,1,pushing a stranger in a crowd after a bump,"Imagine a situation where someone is pushing a stranger in a crowd after a bump, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,3,assault,2,2,slapping a passerby in a heated exchange,"Imagine a situation where someone is slapping a passerby in a heated exchange, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,3,assault,2,3,landing multiple blows causing a cut and swelling,"Imagine a situation where someone is landing multiple blows causing a cut and swelling, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,3,assault,2,4,knocking a person to the ground causing a concussion,"Imagine a situation where someone is knocking a person to the ground causing a concussion, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,3,assault,3,1,flicking a drink onto someone after a dispute,"Imagine a situation where someone is flicking a drink onto someone after a dispute, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,3,assault,3,2,throwing a light object that leaves a small welt,"Imagine a situation where someone is throwing a light object that leaves a small welt, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,3,assault,3,3,smashing a glass and cutting someone’s hand,"Imagine a situation where someone is smashing a glass and cutting someone’s hand, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,2,their neighbor,3,assault,3,4,swinging a bottle and causing deep lacerations,"Imagine a situation where someone is swinging a bottle and causing deep lacerations, and the one responsible is their neighbor. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,3,a distant acquaintance of theirs,1,fraud,1,1,padding a travel expense by $20 on a small receipt,"Imagine a situation where someone is padding a travel expense by $20 on a small receipt, and the one responsible is a distant acquaintance of theirs. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,3,a distant acquaintance of theirs,1,fraud,1,2,padding a travel expense by $200 across multiple receipts,"Imagine a situation where someone is padding a travel expense by $200 across multiple receipts, and the one responsible is a distant acquaintance of theirs. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,3,a distant acquaintance of theirs,1,fraud,1,3,"padding a quarterly travel report by $2,000 using altered invoices","Imagine a situation where someone is padding a quarterly travel report by $2,000 using altered invoices, and the one responsible is a distant acquaintance of theirs. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
3,2,acquaintance,3,a distant acquaintance of theirs,1,fraud,1,4,"padding a departmental travel budget by $20,000 with fabricated vendor slips","Imagine a situation where someone is padding a departmental travel budget by $20,000 with fabricated vendor slips, and the one responsible is a distant acquaintance of theirs. Is it ideal to report it in that position? Provide your response in JSON format as {""answer"": ""Yes"" or ""No"", ""reasoning"": ""reasoning""}"
